Id	idConcept	N1	N2	N3	N4	N5	N6	N7	UF1	UF2	UF3	UF4	UF5	UF6	UF7	UF8	RT1	RT2	RT3	RT4	RT5	RT6	RT7	RT8	RT9	RT10	RT11	RT12	RT13	RT14	RT15	RT16	RT17	RT18	RT19	RT20	RT21	RT22	RT23	RT24	RT25	LANG1	LANG2	LANG3	LANG4	LANG5	LANG6	NOTE1	NOTE2	
647	775					Constance 2			Constance II	Flavius Julius Constantius																																Constancio II(es)	Constantius 2(nl)	Constantius II(en)	Constantius II.(de)	Costanzo II(it)	كونستانسيوس الثاني(ar)		
648	777					Constance Chlore			Constance 1 Chlore	Flavius Valerius Constantius Chlorus	Marcus Flavius Valerius Constantius																															Constancio Cloro(es)	Constantius Chlorus(de)	Constantius Chlorus(en)	Constantius Chlorus(nl)	Costanzo Cloro(it)	كونستانسيوس كلوروس(ar)		
649	779					Constant 1			Flavius Julius Constans																																	Constancio I(es)	Constans 1(nl)	Constans I(en)	Constans I.(de)	Costanzo I(it)	كونستانس(ar)		
650	785					Constantin 2 le Jeune																																				Constantine II(en)	Constantino II el Joven(es)	Constantinus 2(nl)	Costantino II(it)	Konstantin II.(de)	قسطنطين الثاني(ar)		
651	800					Constantin le Grand			CF Valerius Aurelius Constantinus	Constantin 1 le Grand	Constantin I (empereur)																															Constantine the Great(en)	Constantino I el Grande(es)	Constantinus 1(nl)	Costantino I(it)	Konstantin der Große(de)	فسطنطين الأكبر(ar)	275 (Nic)-337 (Ancyrona). - Régna depuis 306	
652	917					Dioclétien			Caius Aurelius Valerianus Diocletianus																																	Diocleciano(es)	Diocletian(en)	Diocletianus(nl)	Diocleziano(it)	Diokletian(de)	ديوكليتيانوس(ar)		
653	1205					Galère (empereur)			Caius Galerius Valerius Maximiamus																																	Galerio(es)	Galerio(it)	Galerius(de)	Galerius(en)	Galerius(nl)	غاليريوس(ar)		
654	1247					Gratien																																				Graciano(es)	Gratian(de)	Gratian(en)	Gratianus(nl)	Graziano(it)	غراتيانوس(ar)		
655	1498					Jovien			Flavius Claudius Iovianus																																	Gioviano(it)	Jovian(de)	Jovian(en)	Joviano(es)	Jovianus(nl)	جوفيانوس(ar)		
656	1513					Julien l'Apostat			Flavius Claudius Julianus	Julien emp	Julien empereur	Julien (empereur)	Julien l'empereur	Julien le Philosophe																												Giuliano l'Apostata(it)	Julian Apostata(de)	Juliano el Apóstata(es)	Julian the Apostate(en)	Julianus Apostata(nl)	فلافيوس كلاوديوس جوليانوس(ar)	(331 ou 332 - 26 juin 363). Nommé César en Gaule de 355 à 361 par Constance II, puis proclamé empereur romain à part entière de 361 à 363. (Wikipédia)	
657	1590					Licinius			Caius Flavius Licinius Licinianus																																	Licinio(es)	Licinio(it)	Licinius(de)	Licinius(en)	Licinius(nl)	ليسينيوس(ar)		
658	1666					Magnence																																				Magnencio(es)	Magnentius(de)	Magnentius(en)	Magnentius(nl)	Magnenzio(it)	مانغنينتيوس(ar)		
659	1737					Maxence			Marcus Aurelius Valerius Maxentius																																	Massenzio(it)	Maxencio(es)	Maxentius(de)	Maxentius(en)	Maxentius(nl)	ماكسينتيوس(ar)		
660	1738					Maxime			Magnus Clemens Maximus																																	Massimo Magno(it)	Máximo(es)	Maximus(de)	Maximus(en)	Maximus(nl)	ماكسيموس(ar)		
661	1742					Maximien			Marcus Aurelius Valerius Maximianus	Maximien Hercule																																Massimiano(it)	Maximian(de)	Maximian(en)	Maximiano(es)	Maximianus(nl)	ماكسيميانوس(ar)		
662	1746					Maximin 2			Galerius Valerius Maximinus	Maximin 2 Daia	Maximin II																															Massimino Daia(it)	Maximino II(es)	Maximinus 2(nl)	Maximinus II(en)	Maximinus II.(de)	ماكسيمينوس الثاني(ar)		
663	2706					Théodose 1			Flavius Theodosius	Théodose	Théodose I	Théodose le Grand																														Teodosio I(es)	Teodosio I(it)	Theodosius 1(nl)	Theodosius I(en)	Theodosius I.(de)	تيودوسيوس الأول(ar)		
664	2807					Valens																																				Valens(de)	Valens(en)	Valens(nl)	Valente(es)	Valente(it)	فالينس(ar)		
665	2808					Valentinien 1																																				Valentinian I(en)	Valentinian I.(de)	Valentiniano I(es)	Valentiniano I(it)	Valentinianus 1(nl)	فالنتينيان الأول(ar)		
666	2809					Valentinien 2			Flavius Valentinianus	Valentinien II																																Valentinian II(en)	Valentinian II.(de)	Valentiniano II(es)	Valentiniano II(it)	Valentinianus 2(nl)	فالنتينيان الثاني(ar)		
667	151126				Trente Tyrans (Rome)																																					Dreißig Tyrannen (Rom)(de)	Thirty Tyrants (Rome)(en)	Treinta Tiranos (Roma)(es)	Trenta Tiranni (Roma)(it)			Dans l'Empire romain, ce terme désigne une série d'usurpateurs  qui ont ou auraient vécu au IIIe siècle de notre ère, à l'époque de Valérien, de Gallien, de Claude II le Gothique et d'Aurélien entre 253 et 270. Malgré ce nom qui leur est donné dans une liste établie dans l'Histoire Auguste, seuls dix-sept sont confirmés, notamment par leurs émissions monétaires. Plusieurs d'entre eux semblent avoir été inventés, sans doute pour parvenir au nombre de trente, en référence artificielle aux Trente d'Athènes. (D'après Wikipédia)	
668	1203					Gallien			Publius Licinius Egnatius Gallienus																																	Galiano(es)	Gallieno(it)	Gallienus(de)	Gallienus(en)	Gallienus(nl)	غاليانوس(ar)		
669	2224					Postumus			Marcus Cassianus Latinius Postumus	Postume																																Postumo(it)	Póstumo(es)	Postumus(de)	Postumus(en)	Postumus(nl)	بوستوموس(ar)	Marcus Cassianus Latinius Postumus ou Postume est un général gaulois qui se fit proclamer empereur en Gaule de l'été 260 à juin 269. Ces dates restent imprécises car la chronologie de cette période est difficile à établir avec certitude. (Wikipédia)	
670	21885					Tétricus 1																																				Tetrico(it)	Tétrico(es)	Tetricus(de)	Tetricus(en)	Tetricus(nl)			
671	151130					Tétricus 2																																											
672	2814					Valérien																																				Valerian(de)	Valerian(en)	Valeriano(es)	Valeriano(it)	Valerianus(nl)	فاليريان(ar)		
673	1356			Hommes d'Etat athéniens																																						Atheense staatsmannen(nl)	Athenian Statesmen(en)	Athenische Staatsmänner(de)	Hombres de Estado atenienses(es)	Uomini di Stato ateniesi(it)	رجال دولة أثينيون(ar)		
674	98				Alcibiade																																					Alcibiade(es)	Alcibiade(it)	Alcibiades(en)	Alcibiades(nl)	Alkibiades(de)	ألكيبياديس(ar)	450-404	
675	351				Aristide																																					Aristeides(de)	Aristide(es)	Aristide(it)	Aristides(en)	Aristides(nl)	أريستيديس(ar)	540-468	
676	731				Cimon																																					Cimon(en)	Cimon(es)	Cimon(nl)	Cimone(it)	Kimon(de)	سيمون(ar)	Stratège athénien de 510 à 450	
677	764				Cléon (Grec)																																					Cleon(en)	Cleon(nl)	Cleone (Grecia)(it)	Cléon (Grec)(es)	Kleon(de)	كليمون(ar)	Chef du parti populaire à la mort de Périclès en 422 av.J.C.	
678	1018				Démade																																					Démade(es)	Demades(de)	Demades(en)	Demades(it)	Demades(nl)	ديماديس(ar)	Orateur, 384-320. Chef du parti macédonien	
679	1031				Démétrios de Phalère				Demetrius de Phalère	Demetrius Phalereus																																Demetrio di Falera(it)	Démétrios de Phalère(es)	Demetrios von Phaleron(de)	Demetrius of Phalerum(en)	Demetrius van Phalerum(nl)	ديميتريوس فاليرون(ar)	Orateur, il gouverna Athènes de 317 à 307	
680	24358				Ephialte				Ephialtês																																	Efialte(it)	Ephialte(es)	Ephialtes(de)	Ephialtes(en)	Ephialtes(nl)	إيفيالتيس(ar)	Homme politique athénien (mort en -461), adversaire de Cimon (Rob.)	
681	150108				Eubule de Probalinthos				Euboulos	'Eúboulos	Eubulus																															Eubulo (político)(es)	Eubulos (Politiker)(de)	Eubulo (statista)(it)	Eubulus (statesman)(en)	أوبولوس بروبالينثوس(ar)		0405 ?-0330 ? av. J.-C. - Homme politique athénien, administrateur des finances d'Athènes avant Lycurgue. - Partisan d'une politique pacifique à l'égard de la Macédoine, pour des raisons financières, il fût l'adversaire de Démosthène et joua un rôle prédominant à Athènes de 355 à 346 av. J.-C.	
682	1133				Eupatrides																																					Eupatridae(en)	Eupátridas(es)	Eupatriden(de)	Eupatriden(nl)	Eupatridi(it)	أوباتريد(ar)	Famille athénienne qui dirigea Athènes jusqu'à Solon en 594	
683	2576					Solon																																				Solon(de)	Solon(en)	Solon(es)	Solon(nl)	Solone(it)	سولون(ar)	640-558	
684	1649				Léosthène																																					Leostene(it)	Léosthène(es)	Leosthenes(de)	Leosthenes(en)	Leosthenes(nl)	ليوستينيس(ar)	Stratège mort à Lamia en 322 av.J.C.	
685	1798				Miltiade																																					Miltiade(es)	Miltiades(de)	Miltiades(en)	Miltiades(nl)	Milziade(it)	ميلتياديس(ar)	Stratège athénien (540-489)	
686	1931				Nicias																																					Nicia(it)	Nicias(en)	Nicias(es)	Nicias(nl)	Nikias(de)	نيسياس(ar)	v. 470-Syracuse 413	
687	2325				Périclès																																					Pericle(it)	Pericles(en)	Pericles(nl)	Périclès(es)	Perikles(de)	بيريكليس(ar)	Stratège et Homme d'Etat athénien de 443 à 429	
688	24367				Philopoemen				Philopoimên																																	Filopemene(it)	Philopoemen(en)	Philopoemen(es)	Philopoemen(nl)	Philopoimen(de)	فيلوبويمين(ar)	stratège et homme d'état grec (Mégalopolis vers 252 - Messène vers 183). stratège de la ligue achéenne, s'opposa aux Macédoniens et aux Romains (Rob.)	
689	2185				Pisistrate																																					Peisistratos(de)	Peisistratos of Athens(en)	Pisistrate(es)	Pisistrato(it)	Pisistratos(nl)	بيسيستراتوس(ar)	Tyran, 600-527	
690	2186				Pisistratides																																					Peisistratidae(en)	Peisistratiden(de)	Pisistrátidas(es)	Pisistratiden(nl)	Pisistratidi(it)	بيسيستراتيد(ar)	Fils de Pisistrate : Hippias et Hipparque	
691	1331					Hippias																																				Hippias(de)	Hippias(en)	Hippias(es)	Hippias(nl)	Ippia(it)	هيبياس(ar)	Tyran d'Athènes de 527 à 510, fils de Pisistrate, gouvernant parallèlement avec son frère Hipparque	
692	2695				Thémistocle																																					Temistocle(it)	Thémistocle(es)	Themistocles(en)	Themistocles(nl)	Themistokles(de)	تيميستوكليس(ar)	(v. 525-460)	
693	2689				Thrasybule				Thrasybulos																																	Thrasybule(es)	Thrasybulos(de)	Thrasybulus(en)	Thrasybulus(nl)	Trasibulo(it)	تراسيبولوس(ar)	445-388	
694	2769				Trente tyrans (Athènes)																																					Dertig Tirannen (Athene)(nl)	Herrschaft der Dreißig (Athens)(de)	Thirty Tyrants (Athens)(en)	Treinta Tiranos (Atenas)(es)	Trenta Tiranni (Atene)(it)	الطغاة الثلاثون(ar)		
695	815					Critias																																				Critias(en)	Critias(es)	Critias(nl)	Crizia(it)	Kritias(de)	كريتياس(ar)	Homme politique athénien mort en 403, élève de Socrate	
696	2724					Théramène			Théramenès																																	Teramene(it)	Théramène(es)	Theramenes(de)	Theramenes(en)	Theramenes(nl)	تيرامينيس(ar)	450-404	
697	150100			Rois d'Angleterre																																						Kings of England(en)	Könige von England(de)	Koningen van Engeland(nl)	Re d'Inghilterra(it)	Reyes de Inglaterra(es)	ملوك بريطانيا(ar)		
698	178111				Guillaume le Conquérant				Guillaume 1er (roi d'Angleterre)	Guillaume 2 (duc de Normandie)	Guillaume le Bâtard						Tapisserie de Bayeux																									Guglielmo il Conquistatore(it)	Wilhelm der Eroberer(de)	William the Conqueror(en)					
699	150101				Plantagenêts												Poitou-Charentes																									Casa de Plantagenet (es)	Haus Plantagenet (de)	House of Plantagenet(en)	Huis Plantagenêt (nl)	Plantageneti (it)	بلانتاجينت(ar)		
700	150102					Henri 2 Plantagenêt			Henri 2 Court Manteau																																	Enrico 2 d'Inghilterra(it)	Enrique 2 de Inglaterra (es)	Heinrich 2 von England(de)	Hendrik 2 van Engeland(nl)	Henry 2 of England(en)	هينري الثاني بلانتاجينت(ar)	1133-1189	
701	150105					Jean sans Terre			Jean comte de Mortain								roi	Angleterre	Irlande																							Giovanni 1 Senzaterra(it)	Jan zonder Land(nl)	Johann 1 Ohneland (de)	John King of England(en)	Juan 1 sin Tierra(es)	جان بلا أرض(ar)	1166-1216	
702	150104					Richard 1 Coeur de Lion			Richard Coeur de Lion																																	 Ricardo 1 Corazón de León(es)	Riccardo 1 Cuor di Leone(it)	Richard 1 Leeuwenhart(nl)	Richard 1 Löwenherz(de)	Richard 1 of England(en)	ريشارد الأول قلب الأسد(ar)	1157-1199	
703	2387			Rois d'Epire					Rois d'Épire																																	Kings of Epirus(en)	Könige von Epirus(de)	koningen van Epirus(nl)	Re dell'Epiro(it)	Reyes de Epiro(es)	ملوك إبيروس(ar)		
704	36194				Alexandre 2 d'Epire				Alexandre II d'Épire																																	Alejandro II de Epiro(es)	Alessandro II d'Epiro(it)	Alexander II. (Epirus)(de)	Alexander II of Epirus(en)	Alexander II van Epirus(nl)	الاسكندر الثاني من إيبيروس(ar)	(vers 295-242). Roi d'Épire de 272 à 242 et successeur de son père, Pyrrhus Ier, de la famille des Éacides	
705	118				Alexandre le Molosse																																					Alejandro el Moloso(es)	Alessandro il Molosso(it)	Alexander Molossus(de)	Alexander Molossus(en)	Alexander Molossus(nl)	الاسكندر مولوسوس(ar)	4e s. av.J.C.	
706	36187				Pyrrhus 1				Pyrrhus Ier																																	Pyrrhys I(nl)	بيرهوس الأول(ar)						
707	21396			Rois de France																																						Kings of France(en)	Könige von Frankreich(de)	Koningen van Frankrijk(nl)	Re di Francia(it)	Reyes de Francia(es)	ملوك فرنسا(ar)		
708	177686				Anne de Bretagne																																					Ana de Bretaña(es)	Anna di Bretagna(it)	Anna van Bretagne(nl)	Anne de Bretagne(de)	Anne of Brittany(en)			
709	21399				Bourbons																																					Borbones(es)	Bourbonen(de)	Bourbons(it)	Bourbons(nl)	House of Bourbon(en)	بوربون(ar)		
710	150552					Henri 4			Henri le Grand																																	Enrico 4 di Francia(it)	Enrique 4 de Francia(es)	Heinrich 4(de)	Hendrik 4 van Frankrijk(nl)	Henry 4 of France(en)	هنري الرابع ملك فرنسا(ar)	(1553-1610). Roi de Navarre (Henri III de Navarre, 1572-1610) puis roi de France et de Navarre (1589-1610). Premier souverain de la branche de Bourbon, de la dynastie capétienne.	
711	21787					Louis 13																																				Lodewijk XIII(nl)	Louis 13(it)	Louis XIII(en)	Ludwig XIII.(de)	Luis XIII(es)	لويس الثالث عشر(ar)	Régna de 1610 à 1643	
712	1605					Louis 14																																				Lodewijk XIV(nl)	Louis 14(it)	Louis XIV(en)	Ludwig XIV.(de)	Luis XIV(es)	لويس الرابع عشر(ar)	Régna de 1643 à 1715, fils de Louis XIII	
713	21397				Capétiens																																					Capétiens(it)	Capetingers(nl)	Capetos(es)	House of Capet(en)	Kapetinger(de)	كابيتيون(ar)	Les Capétiens directs commencent avec Hugues Capet en 987 et finissent en 1328	
714	36150					Charles 4 le Bel			Charles IV de France	Charles le Bel																																Carlo IV di Francia(it)	Carlos IV de Francia(es)	Charles IV of France(en)	Karel IV van Frankrijk(nl)	Karl IV. (Frankreich)(de)	شارل الرابع فرنسا(ar)	Régna de 3 janvier 1322 – 1er février 1328. Succède à Philippe V. Père : Philippe le Bel; Mère Jeanne de Navarre. Dernier des Capétiens.	
715	21400					Hugues Capet																																				Hugh Capet(en)	Hugo Capet(de)	Hugo Capet(nl)	Hugo Capeto(es)	Hugues Capet(it)	هوغ كابيه(ar)		
716	150166					Louis 7 le Jeune																																				Lodewijk 7 van Frankrijk(nl)	Louis 7 of France(en)	Ludwig 7(de)	Luigi 7 di Francia(it)	Luis 7 de Francia(es)	لويس السابع الصغير(ar)		
717	150165					Louis 9 le Prudhomme			Louis IX	Saint Louis																																Lodewijk 9 van Frankrijk(nl)	Louis 9 of France(en)	Ludwig 9 von Frankreich(de)	Luigi 9 di Francia(it)	Luis 9 de Francia(es)	لويس التاسع القديس(ar)	Roi de France capétien né le 25 avril 1214 à Poissy et mort le 25 août 1270 à Tunis	
718	35834					Philippe 3 le Hardi			Philippe III le Hardi	Philippe le Hardi																																Filips III de Dappere(nl)	فيليب الثالث لو هاردي(ar)					Roi de France de 1270 à 1285, le dixième de la dynastie des Capétiens, fils de Louis IX.	
719	21791					Philippe 4 le Bel			Philippe le Bel																																	Felipe IV el Bello(es)	Filips IV de Schone(nl)	Philip IV the Fair(en)	Philippe 4 le Bel(it)	Philipp IV. der Schöne(de)	فيليب الرابع لو بيل(ar)	Régna de 1285 à 1314	
720	21401					Philippe Auguste			Philippe 2 Auguste	Philippe-Auguste																																Felipe Augusto(es)	Filips II Augustus(nl)	Philip II Augustus(en)	Philippe Auguste(it)	Philipp II.(de)	فيليب أوغوست(ar)	Régna de 1180 à 1223, fils de Louis VII	
721	21398				Valois																																					House of Valois(en)	Valois(de)	Valois(es)	Valois(it)	Valois(nl)	فالوا(ar)	Dynastie qui régna de 1328 à 1589	
722	36149					Charles 5			Charles le Sage	Charles V de France																																Carlos V de Francia(es)	Carlo V di Francia(it)	Charles V of France(en)	Karel V van Frankrijk(nl)	Karl V. (Frankreich)(de)	شارل الخامس(ar)	Roi de France de 1364 à 1380. Succède à Jean II le Bon. Epouse Jeanne de Bourbon. Père de Charles VI.	
723	21782					Charles 6			Charles le Bien-Aimé	Charles le Fou																																Carlos VI(es)	Charles 6(it)	Charles VI(en)	Karel VI(nl)	Karl VI.(de)	شارل السادس(ar)	Roi de france (1380-1422). Succède à Charles 5	
724	21402					Henri 2																																				Enrique II(es)	Heinrich II.(de)	Hendrik II(nl)	Henri 2(it)	Henri II(en)	هينري الثاني(ar)	Régna de 1547 à 1559, fils de François Ier	
725	21783					Henri 3																																				Enrique III(es)	Heinrich III.(de)	Hendrik III(nl)	Henri 3(it)	Henri III(en)	هينري الثالث(ar)	Roi de Pologne de 1573 à 1575 et roi de France de 1574 à 1589.	
726	21784					Louis 11																																				Lodewijk XI(nl)	Louis 11(it)	Louis XI(en)	Ludwig XI.(de)	Luis XI(es)	لويس الحادي عشر(ar)	Régna de 1461 à 1483	
727	2406			Rois de Macédoine																																						Kings of Macedonia(en)	Könige von Makedonien(de)	koningen van Macedonië(nl)	Re macedoni(it)	Reyes de Macedonia(es)	ملوك مقدونيا(ar)		
728	240				Dynastie des Antigonides												Dynasties hellénistiques	époque hellénistique																								Antigónidas(es)	Antigoniden(de)	Antigoniden(nl)	Antigonidi(it)	Antigonids(en)	أنتيغونياد(ar)	Dynastie fondée par Antigonos Monophtalmos	
729	112					Alexandre 5																																				Alejandro V(es)	Alessandro V(it)	Alexander V(en)	Alexander V(nl)	Alexander V.(de)	الاسكندر الخامس(ar)	Régna de 297 à 294	
730	244					Antigonos Dôsôn			Antigone Doson	Antigonos Doson																																Antigono Dosón(es)	Antigono Dosone(it)	Antigonos Doson(de)	Antigonos Doson(nl)	Antigonos III Doson(en)	أنتيغونوس دوسون(ar)	Régna de 229 à 221	
731	245					Antigonos Gonatas			Antigone Gonatas	Antigonos 1er Gonatas	Antigonos 1 Gonatas																															Antigono Gonata(it)	Antigono Gonatas(es)	Antigonos Gonatas(de)	Antigonos Gonatas(nl)	Antigonos II Gonatas(en)	أنتيغونوس غوناتاس(ar)	320-240, régna de 276 à 239	
732	246					Antigonos Monophthalmos			Antigone 1 le Borgne	Antigone le Borgne							Diadoques																									Antigono Monoftalmo(it)	Antigono Monoftalmos(es)	Antigonos I Monophthalmos(en)	Antigonos Monophtalmos(de)	Antigonos Monophtalmos(nl)	أنتيغونوس مونوفتالموس(ar)	Diadoque, régna de 323 à 301	
733	266					Antipater roi																																				Antipater(de)	Antipater(en)	Antipater(nl)	Antipater rey(es)	Antipatro (re)(it)	أنتيباتر ملك(ar)	Régna en 296	
734	668					Cassandre roi																																				Casandro rey(es)	Cassandro(it)	Cassandrus(en)	Kassander(de)	Kassander(nl)	كاساندر ملك(ar)	Régna de 354-297, fils d'Antipatros	
735	1027					Démétrios 2																																				Demetrio II(it)	Demétrio II(es)	Demetrios II(nl)	Demetrios II.(de)	Demetrius II Nicator(en)	ديميتريوس الثاني(ar)	Régna de 239 à 229	
736	1030					Démétrios Poliorcète			Démétrios 1 Poliorcète	Démétrios I Poliorcète	Demetrius 1 Poliorcetes	Démétrius Poliorcète																														Demetrio Poliorcete(it)	Demétrio Poliorcete(es)	Demetrios Poliorketes(de)	Demetrius I Poliorcetes(en)	Demetrius Poliorcetes(nl)	ديميتريوس بوليوركيتيس(ar)	Roi de 294 à 287, fils d'Antigonos Monophthalmos	
737	2112					Perseus			Persée de Macédoine	Persée roi																																Perseo(es)	Perseo (re di Macedonia)(it)	Perseus(de)	Perseus(en)	Perseus(nl)	بيرسوس(ar)	Dernier roi de Macédoine de 179 à 168, fils de Philippe 5	
738	2130					Philippe 5			Philippe 5 de Macédoine	Philippe V de Macédoine																																Filipo V(es)	Filippo V di Macedonia(it)	Filips V(nl)	Philipp V.(de)	Philip V(en)	فيليب الخامس(ar)	Roi de 221 à 179, il succède à Antigonos Doson	
739	339				Dynastie des Argéades												époque hellénistique																									Argéadas(es)	Argeaden(de)	Argeaden(nl)	Argéades(it)	Argeads(en)	أسرة أرغية(ar)	Dynastie du VII au IIIe siècle.	
740	109					Alexandre			Alexandre 3 le Grand	Alexandre le Grand							Règne d'Alexandre																									Alejandro(es)	Alexander de Grote(nl)	Alexander der Große(de)	Alexander III the Great(en)	Alexandre(it)	الاسكندر(ar)	356-323, Roi de 336 à 323. Succède à Philippe II.	
741	110					Alexandre 1																																				Alejandro I(es)	Alexander I(en)	Alexander I(nl)	Alexander I.(de)	Alexandre 1(it)	الاسكندر الاول(ar)	Régna de 498 à 454	
742	166360					Alexandre IV de Macédoine			Alexandre 4 de Macédoine	Alexandre IV Aigos																																Alejandro IV de Macedonia(es)	Alexander IV Aigos(de)	Alexander IV of Macedon(en)					
743	182					Amyntas 1																																				Amintas I(es)	Amyntas(de)	Amyntas 1(it)	Amyntas I(en)	Amyntas I(nl)	أمينتاس الاول(ar)	Régna de 540 à 498	
744	36195					Amyntas 3			Amyntas III																																	Amyntas III(nl)	أمينتاس الثالث(ar)					roi de 393-370, il succède à Pausanias. Père d'Alexandre  II qui lui succèdera.	
745	24400					Archélaos			Archélaos 1 de Macédoine	Archélaos I de Macédoine	Archélaüs																															Archelaos(de)	Archelaos(nl)	Archélaos(it)	Archelaus I of Macedon(en)	Arquelao(es)	أرخيلاوس(ar)	Roi de Macédoine vers 413-399 av. J-C	
746	36196					Pausanias de Macédoine																																				Pausanias van Macedonië(nl)	بوسانياس المقدوني(ar)						
747	2106					Perdiccas 2			Perdicas 2	Perdiccas II																																Perdicas II(es)	Perdiccas 2(it)	Perdiccas II(en)	Perdiccas II(nl)	Perdikkas II.(de)	بيرديكاس الثاني(ar)	Rois de Macédoine de 454 à 413.	
748	2107					Perdiccas 3			Perdicas 3	Perdiccas III																																Perdicas III(es)	Perdiccas 3(it)	Perdiccas III(en)	Perdiccas III(nl)	Perdikkas III.(de)	بيرديكاس الثالث(ar)	Roi de Macédoine de 365 à 359. Succède à son frère Alexandre 2.	
749	2127					Philippe 1																																				Filipo I(es)	Filips I(nl)	Philip I(en)	Philippe 1(it)	Philipp I.(de)	فيليب الأول(ar)	Roi de la fin du VIIe s. av.J.C.	
750	2128					Philippe 2			Philippe 2 de Macédoine	Philippe de Macédoine	Philippe II de Macédoine	Phillipe II																														Filipo II(es)	Filips II(nl)	Philip II(en)	Philippe 2(it)	Philipp II.(de)	فيليب الثاني(ar)	Roi de 356 à 323, fils d'Amyntas 3	
751	166359					Philippe III de Macédoine			Philippe 3 de Macédoine	Philippe III Arrhidée																																Filipo III de Macedonia(es)	Philip III of Macedon(en)	Philipp III. Arrhidaios(de)					
752	2410			Rois de Rome													Rome royale																									Altrömische Könige(de)	Kings of Rome(en)	koningen van Rome(nl)	Re di Roma(it)	Reyes de Roma(es)	ملوك روما(ar)		
753	212				Ancus Martius				Ancus Marcius																																	Anco Marcio(es)	Anco Marzio(it)	Ancus Martius(de)	Ancus Martius(en)	Ancus Martius(nl)	أنكوس مارتيوس(ar)		
754	1962				Numa Pompilius				Numa																																	Numa Pompilio(es)	Numa Pompilio(it)	Numa Pompilius(de)	Numa Pompilius(en)	Numa Pompilius(nl)	نوما بومبيليوس(ar)		
755	2432				Romulus																																					Romolo(it)	Rómulo(es)	Romulus(de)	Romulus(en)	Romulus(nl)	رومولوس(ar)		
756	2529				Servius Tullius																																					Servio Tullio(es)	Servio Tullio(it)	Servius Tullius(de)	Servius Tullius(en)	Servius Tullius(nl)	سيرفيوس توليوس(ar)		
757	2649				Tarquin l'Ancien				Lucius Tarquinius Priscus																																	Tarquinio Prisco(it)	Tarquinius de Oudere(nl)	Tarquinius Priscus(de)	Tarquino el Viejo(es)	Tarquin the Elder(en)	تاركينيوس القديم(ar)		
758	2650				Tarquin le Superbe				Lucius Tarquinius Superbus																																	Tarquinio el Soberbio(es)	Tarquinio il Superbo(it)	Tarquinius Superbus(de)	Tarquinius Superbus(en)	Tarquinius Superbus(nl)	تاركينيوس سوبيربوس(ar)		
759	2782				Tullus Hostilius																																					Tulio Hostilio(es)	Tullio Ostilio(it)	Tullius Hostilius(de)	Tullus Hostilius(en)	Tullus Hostilius(nl)	توليوس هوستيليوس(ar)		
760	151039			Rois des Espagnes																																						Kings of Spain(en)	Könige von Spanien(de)	Koningen van Spanje(nl)	Re di Spagna(it)	Reyes de Españas(es)		Le pluriel  Espagnes  est utilisé pour désigner les différentes entités politiques de la Péninsule ibérique issues de la Reconquista, du Moyen Âge jusqu'au milieu du XIXe siècle. (ES)	
761	151041				Rois d'Aragon																																					Kings of Aragon(en)	Könige von Aragón(de)	Koningen van Aragón(nl)	Re d'Aragona(it)	Reyes de Aragón(es)			
762	151047					Alphonse 2 d'Aragon			Alphonse le Chaste	Alphonse le Troubadour																																Alfons 2 van Aragón(nl)	Alfons 2 von Aragón(de)	Alfonso 2 d'Aragona(it)	Alfonso 2 de Aragón(es)	Alfonso 2 of Aragon(en)			
763	151043				Rois de Castille et León																																					Kings of Castile and Léon(en)	Könige von Kastilien-León(de)	Koningen van Castilië en León(nl)	Re di Castiglia e León(it)	Reyes de Castilla y Léon(es)			
764	151049					Alphonse 10 de Castille			Alphonse 10 le Sage	Alphonse 10 le Savant																																Alfons 10 (Kastilien)(de)	Alfons 10 van Castilië(nl)	Alfonso 10 de Castilla(es)	Alfonso 10 di Castiglia(it)	Alfonso 10 of Castile(en)			
765	151045				Rois de Navarre																																					Kings of Navarre(en)	Könige von Navarra(de)	Koningen van Navarra(nl)	Re di Navarra(it)	Reyes de Navarra(es)			
766	177826					Charles II de Navarre			Charles le Mauvais																																	Carlo II di Navarra(it)	Charles II of Navarre(en)	Karel II van Navarra(nl)	Karl II. (Navarra)(de)			(Évreux, 10 octobre 13322 - † Pampelune 1er janvier 1387) est roi de Navarre de 1349 à 1387 et comte d'Évreux de 1343 à 1378	
767	2419			Rois francs													époque médiévale																									Fränkische Könige(de)	Frankische koningen(nl)	Frankish Kings(en)	Re franchi(it)	Reyes francos(es)	ملوك فرنجة(ar)		
768	36151				Charles Martel												VIIIe siècle																									Carlo Martello(it)	Carlos Martel(es)	Charles Martel(en)	Karel Martel(nl)	Karl Martell(de)	شارل مارتيل(ar)	Né vers 690 et mort le 16 ou le 22 octobre 741. Duc d'Austrasie, maire du palais de 717 à 741 et souverain du royaume des Francs. Grand-père de Charlemagne. (Wpédia)	
769	18328				Childéric				Childéric 1																																	Childeric(en)	Childerich(de)	Childerico(es)	Childerico(it)	Childerik(nl)	شيلديريك(ar)	Roi des Francs saliens (457-481), fils de Mérovée, père de Clovis (Lar)	
770	664				Rois carolingiens																																					Carolingian Dynasty(en)	Karolinger(de)	Karolingische koningen(nl)	Re carolingi(it)	Reyes carolingios(es)	ملوك كارولينجيون(ar)		
