URI;rdf:type;localURI;identifier;arkId;skos:prefLabel@de;skos:prefLabel@en;skos:prefLabel@ar;skos:prefLabel@es;skos:prefLabel@fr;skos:prefLabel@el;skos:prefLabel@he;skos:prefLabel@it;skos:prefLabel@nl;skos:prefLabel@ru;skos:altLabel@de;skos:altLabel@en;skos:altLabel@ar;skos:altLabel@es;skos:altLabel@fr;skos:altLabel@el;skos:altLabel@he;skos:altLabel@it;skos:altLabel@nl;skos:altLabel@ru;skos:hiddenLabel@de;skos:hiddenLabel@en;skos:hiddenLabel@ar;skos:hiddenLabel@es;skos:hiddenLabel@fr;skos:hiddenLabel@el;skos:hiddenLabel@he;skos:hiddenLabel@it;skos:hiddenLabel@nl;skos:hiddenLabel@ru;skos:definition@de;skos:definition@en;skos:definition@ar;skos:definition@es;skos:definition@fr;skos:definition@el;skos:definition@he;skos:definition@it;skos:definition@nl;skos:definition@ru;skos:scopeNote@de;skos:scopeNote@en;skos:scopeNote@ar;skos:scopeNote@es;skos:scopeNote@fr;skos:scopeNote@el;skos:scopeNote@he;skos:scopeNote@it;skos:scopeNote@nl;skos:scopeNote@ru;skos:note@de;skos:note@en;skos:note@ar;skos:note@es;skos:note@fr;skos:note@el;skos:note@he;skos:note@it;skos:note@nl;skos:note@ru;skos:historyNote@de;skos:historyNote@en;skos:historyNote@ar;skos:historyNote@es;skos:historyNote@fr;skos:historyNote@el;skos:historyNote@he;skos:historyNote@it;skos:historyNote@nl;skos:historyNote@ru;skos:editorialNote@de;skos:editorialNote@en;skos:editorialNote@ar;skos:editorialNote@es;skos:editorialNote@fr;skos:editorialNote@el;skos:editorialNote@he;skos:editorialNote@it;skos:editorialNote@nl;skos:editorialNote@ru;skos:changeNote@de;skos:changeNote@en;skos:changeNote@ar;skos:changeNote@es;skos:changeNote@fr;skos:changeNote@el;skos:changeNote@he;skos:changeNote@it;skos:changeNote@nl;skos:changeNote@ru;skos:example@de;skos:example@en;skos:example@ar;skos:example@es;skos:example@fr;skos:example@el;skos:example@he;skos:example@it;skos:example@nl;skos:example@ru;skos:notation;skos:narrower;narrowerId;skos:broader;broaderId;skos:related;relatedId;skos:exactMatch;skos:closeMatch;geo:lat;geo:long;geo:gps;skos:member;iso-thes:subGroup;iso-thes:superOrdinate;owl:deprecated;dcterms:isReplacedBy;foaf:Image;dcterms:source;dcterms:created;dcterms:modified
https://ark.frantiq.fr/ark:/26678/pcrtp5s49qh1sw;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=266806&idt=TH_1;266806;26678/pcrtp5s49qh1sw;Strand;beach;;playa;plage;;;spiaggia;strand;;;;;;;;;;;;;;;;;;;;;;;;;;Formation littorale soumise à l’action des vagues et située dans la zone intertidale (ou zone de marnage) entre les limites hautes et basse des marées. (Fernandes et al., 2021);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt97tc95td23;266808;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;https://ark.frantiq.fr/ark:/26678/pcrtNS4vm5u8xJ;15464;https://www.wikidata.org/wiki/Q40080;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2021-04-23;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt97tc95td23;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=266808&idt=TH_1;266808;26678/pcrt97tc95td23;Meeresstrand;nautical rope;;cordón litoral;cordon marin;;;cordone litoraneo;zeekordon;;;;;restinga;;;;cordone litorale;;;;;;;;;;;;;;;;;Formation de plage fossilisée (Fernandes et al., 2021).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtp5s49qh1sw;266806;;;https://www.wikidata.org/wiki/Q217101;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2021-04-23;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt7nHkxJNLlf;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=27359&idt=TH_1;27359;26678/pcrt7nHkxJNLlf;Sedimentbecken;sedimentary basin;حوض رسوبي;cuenca sedimentaria;bassin sédimentaire;;;bacino sedimentario;sedimentatiebassin;;;;;;;;;;;;;;;;;;;;;;;;;;Dépression de la croûte terrestre située sur un continent, un plateau continental, ou dans un océan, formée par subsidence ou tectonique et qui recueille d'importantes quantités de matériaux sédimentaires qui, par des phénomènes de diagenèse, se transforment en roches sédimentaires. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://catalogue.bnf.fr/ark:/12148/cb121589095##https://www.wikidata.org/wiki/Q785020;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtSEg0ZTFHts;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=27381&idt=TH_1;27381;26678/pcrtSEg0ZTFHts;Teich;pond;مستنقع;estanque;étang;;;stagno;vijver;;Lagune##Weiher;;;;;;;;;;;;;;;;;;;;;;;;Etendue d'eau douce stagnante résultant de l'imperméabilité du sol. L'étang est moins profond et moins grand qu'un lac. (Les ports dans l'espace méditerranéen antique sous la direction de C. Sanchez et M.-P. Jézégou. - Montpellier, 2016, p. 401);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5scrzxmbxqs6t6g41hs0;264805;;;https://catalogue.bnf.fr/ark:/12148/cb11961397c##https://www.wikidata.org/wiki/Q3253281##http://vocab.getty.edu/aat/300008688;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj##https://ark.frantiq.fr/ark:/26678/pcrtv0jq332vcq3gxt5m13d5;;;false;;;;2007-02-08;2024-03-14
https://ark.frantiq.fr/ark:/26678/pcrt9Y2UzXnNSo;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=27427&idt=TH_1;27427;26678/pcrt9Y2UzXnNSo;Umwelt;environment;بيئة;medio ambiente;environnement;;;ambiente;milieu;;;environmental science##natural science;;;science de la nature##sciences connexes##sciences de la nature##sciences naturelles;;;scienze della natura##scienze naturali;;;;;;;;;;;;;;All the natural and cultural conditions that can affect living organisms and human activities (Le Robert);;;Ensemble des conditions naturelles et culturelles qui peuvent agir sur les organismes vivants et les activités humaines. (Le Robert);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtkilSDZLAlV##https://ark.frantiq.fr/ark:/26678/crtplbM5GJdJi##https://ark.frantiq.fr/ark:/26678/pcrtwgs4iTyrnS;16847##246240##246242;https://ark.frantiq.fr/ark:/26678/pcrt62rcqt2bt8;253860;https://ark.frantiq.fr/ark:/26678/pcrt6g3bwHKS6p##https://ark.frantiq.fr/ark:/26678/pcrt1urpl6axh0##https://ark.frantiq.fr/ark:/26678/crtkizRq7eVe1;14982##17620##178073;https://www.wikidata.org/wiki/Q43619;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtmDglThUK8S;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=27484&idt=TH_1;27484;26678/pcrtmDglThUK8S;Insel;island;جزيرة;isla;île;;;isola;eiland;;;;;;;;;;;;;;;;;;;;;;;;;;Espace de terre entouré d'eau de tous côtés.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;https://ark.frantiq.fr/ark:/26678/pcrthj6qc6ph1nb2qw23sn4v;354363;https://catalogue.bnf.fr/ark:/12148/cb119499428##https://www.wikidata.org/wiki/Q23442##http://vocab.getty.edu/aat/300008791;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtYqQiDynWG8;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=27507&idt=TH_1;27507;26678/pcrtYqQiDynWG8;Wegbeschreibung;itinerary;مخطط السير;itinerario;itinéraire;;;itinerario;wegbeschrijving;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtwblvfjuafa##https://ark.frantiq.fr/ark:/26678/pcrtaZaXJ8EF35;16708##37050;https://ark.frantiq.fr/ark:/26678/pcrtdwqtqwm39m;253961;;;https://www.wikidata.org/wiki/Q1322323##http://vocab.getty.edu/aat/300027086;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtfq7pAveOGy;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=28389&idt=TH_1;28389;26678/pcrtfq7pAveOGy;Sebkha;sabkha;سبخة;sebkha;sebkha;;;sebkha;sebkha;;;;;;;;;;;;;;;;;;;;;;;Basin at the bottom of a high-salinity depression in arid regions (Wikipedia);;;Bassin occupant le fond d'une dépression à forte salinité dans des régions arides (Wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtshBq5ZfbdH;14566;;;https://www.wikidata.org/wiki/Q637600##http://vocab.getty.edu/aat/300386999;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2009-03-06;2024-05-03
https://ark.frantiq.fr/ark:/26678/pcrtSP0dQbsIZo;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=35180&idt=TH_1;35180;26678/pcrtSP0dQbsIZo;Mäander;meander;منعطف نهري;meandro (geomorfología);méandre;;;meandro;meander;;;;;;macaronis;;;;;;;;;;;;;;;;;;;;Motif linéaire sinueux aux contours variés. Les méandres sont appelés macaronis par H. Breuil lorsqu'ils sont tracés au doigt sur les parois, les plafonds et les sols des grottes préhistoriques (d'ap. La Préhistoire, histoire et dictionnaire, 2004).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtWJqx3qlw07;14143;https://ark.frantiq.fr/ark:/26678/pcrtp3cpn885s3;266314;https://www.wikidata.org/wiki/Q180537##http://vocab.getty.edu/aat/300008727;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2010-08-06;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt8MsNkDug7N;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=35298&idt=TH_1;35298;26678/pcrt8MsNkDug7N;Lagune;lagoon;هَوْر;laguna;lagune;;;laguna;lagune;;;;;;;;;;;;;;;;;;;;;;;;;;étendue d'eau séparée de la mer par un cordon littoral (wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5scrzxmbxqs6t6g41hs0;264805;;;https://catalogue.bnf.fr/ark:/12148/cb11946004h##https://www.wikidata.org/wiki/Q187223##http://vocab.getty.edu/aat/300008679;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2011-02-10;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtf78wjnmgmw;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=353410&idt=TH_1;353410;26678/pcrtf78wjnmgmw;Erdhügel;mound;أكمة;montículo;tertre;;;tumulo;mound;;;tel##tell;;;butte##monticule;;;monticolo;;;;;;;;;;;;;;;;;Petite éminence de terre, souvent à sommet plat, et isolée (CNRTL).;;;;;;;;;;Pour les tertres d'origine anthropique, utiliser tertre funéraire ou ses spécifiques, tumulus, cairn ou tertre d'habitat.;;;;;;;;;;;;;;;;;;;;2024-06-17 : ajout à la collection Patriarche, ajout des alignements (Wikidata, AAT) et des traductions (arabe, néerlandais).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;https://ark.frantiq.fr/ark:/26678/pcrtKYQSidPt75##https://ark.frantiq.fr/ark:/26678/pcrtx08mg8x5vf;17274##264564;https://vocab.getty.edu/page/aat/300008024##https://www.wikidata.org/wiki/Q1584134;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj##https://ark.frantiq.fr/ark:/26678/pcrtv0jq332vcq3gxt5m13d5;;;false;;;;2022-05-06;2024-06-17
https://ark.frantiq.fr/ark:/26678/pcrtvqmkztf2nw;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=353966&idt=TH_1;353966;26678/pcrtvqmkztf2nw;Packeis;sea ice;جليد بحري;banquisa;banquise;;;banchisa;ijszee;;;;;;;;;;;;;;;;;;;;;;;;;;Banc de glace d'épaisseur variable, formé par congélation de l'eau de mer, qui borde le rivage des régions polaires (TLF).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://www.wikidata.org/wiki/Q213926;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2022-12-08;2022-12-09
https://ark.frantiq.fr/ark:/26678/pcrtn51gdb3v2g;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=353980&idt=TH_1;353980;26678/pcrtn51gdb3v2g;Klippe;cliff;جرف (جغرافيا);acantilado;falaise;;;rupe;klif;;;;;;barre rocheuse##paroi rocheuse;;;;;;;;;;;;;;;;;;;;Escarpement rocheux assez élevé, vertical ou presque, surplombant la mer ou des terres plus basses (TLF).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://www.wikidata.org/wiki/Q107679;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2022-12-08;2022-12-09
https://ark.frantiq.fr/ark:/26678/pcrt54xtwv08kxp2fhzwq301;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=354362&idt=TH_1;354362;26678/pcrt54xtwv08kxp2fhzwq301;Korallenriff;coral reef;الشعاب المرجانية;arrecife de coral;récif corallien;κοραλλιογενής ύφαλος;;barriera corallina;koraalrif;;;;;;barrière de corail## massif corallien;;;;;;;;;;;;;;;;;;;;Structure naturelle bioconstruite essentiellement formée par des coraux.;;;;;;;;;;Utiliser uniquement pour la structure naturelle. Pour les récifs identifiés, par exemple la Grande Barrière de corail des côtes australiennes, choisir un concept du thésaurus Lieux.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtYhDNuZnkql;246757;https://ark.frantiq.fr/ark:/26678/pcrthj6qc6ph1nb2qw23sn4v;354363;https://www.wikidata.org/wiki/Q11292;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW;;;false;;;;2023-02-08;2023-06-02
https://ark.frantiq.fr/ark:/26678/pcrthj6qc6ph1nb2qw23sn4v;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=354363&idt=TH_1;354363;26678/pcrthj6qc6ph1nb2qw23sn4v;;;;;atoll;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Type d'île corallienne basse des océans tropicaux, composés d'un récif corallien, d'un ou plusieurs îlots appelés  motu  formés par accumulation de sable à l'arrière de ce récif, et entourant une dépression centrale.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;https://ark.frantiq.fr/ark:/26678/pcrtmDglThUK8S##https://ark.frantiq.fr/ark:/26678/pcrt54xtwv08kxp2fhzwq301;27484##354362;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW;;;false;;;;2023-02-08;
https://ark.frantiq.fr/ark:/26678/pcrtptwjv3f3qxfqpfbqn93g;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=354403&idt=TH_1;354403;26678/pcrtptwjv3f3qxfqpfbqn93g;Fussboden;;;;niveau de sol;;;;;;;;;;sol aménagé##sol d'occupation;;;;;;;;;;;;;;;;;;;;Surface d'occupation où l'on se tient, où l'on marche, qui porte des traces de l'activité humaine.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtYhDNuZnkql;246757;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW;;;false;;;;2023-03-17;2023-05-31
https://ark.frantiq.fr/ark:/26678/pcrt7504xbzp65tt5j6rgrs0;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=354409&idt=TH_1;354409;26678/pcrt7504xbzp65tt5j6rgrs0;Bach;brook;جدول مائي;arroyo;ruisseau;;;ruscello;beek;;;;;;ru (cours d'eau)## ruisselet;;;;;;;;;;;;;;;;;;;;Petit cours d'eau peu profond au débit modéré. (Wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtWJqx3qlw07;14143;;;https://www.wikidata.org/wiki/Q63565252;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW;;;false;;;;2023-04-18;2023-04-18
https://ark.frantiq.fr/ark:/26678/pcrt517m70vp21r5cx5vvwn2;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=354412&idt=TH_1;354412;26678/pcrt517m70vp21r5cx5vvwn2;Einzugsgebiet;drainage basin;;cuenca hidrográfica;bassin-versant;;;bacino idrografico;;;;;;;bassin drainant##bassin fluvial##bassin hydrographique;;;;;;;;;;;;;;;;;;;;Zone géographique de collecte des eaux de surface par un cours d'eau et ses affluents, limité à l'amont par une ligne de partage des eaux qui correspond souvent, mais pas toujours, à une ligne de crête. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://www.wikidata.org/wiki/Q166620;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW;;;false;;;;2023-04-18;2023-04-19
https://ark.frantiq.fr/ark:/26678/pcrtr3bjv9htvnzk619ms301;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=354413&idt=TH_1;354413;26678/pcrtr3bjv9htvnzk619ms301;;;;;substrat (géologie);;;;;;;;;;substratum;;;;;;;;;;;;;;;;;;;;<p>Niveau géologique sur lequel repose les niveaux archéologiques.</p>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtYhDNuZnkql;246757;https://ark.frantiq.fr/ark:/26678/pcrtcMAzwfcMyS##https://ark.frantiq.fr/ark:/26678/pcrtJHTcW3uQ01##https://ark.frantiq.fr/ark:/26678/pcrtqQv1MSIsp0;14983##14986##15126;https://www.wikidata.org/wiki/Q25396763;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW;;;false;;;;2023-04-18;2023-05-02
https://ark.frantiq.fr/ark:/26678/pcrtzh7vmk5m37chhw6hfw4d;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=354572&idt=TH_1;354572;26678/pcrtzh7vmk5m37chhw6hfw4d;Talweg;"	 thalweg";;vaguada;talweg;;;talweg;;;;;;;thalweg;;;;;;;;;;;;;;;;;Line formed by the points with the lowest altitude, either in a valley or in the bed of a watercourse (from the Wikipedia article  talweg  in French, <a href= https://fr.wikipedia.org/wiki/Talweg  rel= noopener noreferrer  target= _blank >https://fr.wikipedia.org/wiki/Talweg</a>).;;;Ligne formée par les points ayant la plus basse altitude, soit dans une vallée, soit dans le lit d'un cours d'eau (d'après l'article  talweg  de Wikipedia en français, <a href= https://fr.wikipedia.org/wiki/Talweg  rel= noopener noreferrer  target= _blank >https://fr.wikipedia.org/wiki/Talweg</a>).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtdwqtqwm39m;253961;https://ark.frantiq.fr/ark:/26678/pcrtWJqx3qlw07##https://ark.frantiq.fr/ark:/26678/pcrtySs2lWdI4z;14143##17467;https://www.wikidata.org/wiki/Q944672;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW;;;false;;;;2023-11-10;2024-04-20
https://ark.frantiq.fr/ark:/26678/pcrtEwjsmrOnQ5;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36473&idt=TH_1;36473;26678/pcrtEwjsmrOnQ5;Teestraße;Ancient Tea Horse Road;طريق الشاي;ruta del té;route du thé;;;via del tè;;;Teeroute;Tea Horse Road##tea trade route;;camino del té;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtwblvfjuafa;16708;;;https://www.wikidata.org/wiki/Q1199700;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-23;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtne5NFkA4Ut;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36479&idt=TH_1;36479;26678/pcrtne5NFkA4Ut;Kontinentalschelf;continental shelf;رصيف قارِّي;plataforma continental;plateau continental;;;piattaforma continentale;continentaal plat;;;;;;;;;;;;;;;;;;;;;;;;;;Prolongement du continent sous la surface de la mer. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://catalogue.bnf.fr/ark:/12148/cb119654608##https://www.wikidata.org/wiki/Q134851##http://vocab.getty.edu/aat/300387712;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-23;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtTmsmdUBp2S;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36480&idt=TH_1;36480;26678/pcrtTmsmdUBp2S;Watt;intertidal zone;بَحر وَحلِي;zona intermareal;estran;;;piano mesolitorale;;;;foreshore##seashore;;;zone de marnage##zone intertidiale;;;regione eulitorale##zona intercotidale##zona intertidale;;;;;;;;;;;;;;;;;Partie du littoral située entre les limites extrêmes des plus hautes et des plus basses marées. Il constitue un biotope spécifique. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;https://ark.frantiq.fr/ark:/26678/pcrtNS4vm5u8xJ;15464;https://www.wikidata.org/wiki/Q421069;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-23;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtV7JugxY82K;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36481&idt=TH_1;36481;26678/pcrtV7JugxY82K;Ozean;ocean;" محيط";océano;océan;;;oceano;oceaan;;;;;;;;;;;;;;;;;;;;;;;;;;Vaste étendue du globe terrestre couverte par l'eau de mer. (Larousse);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5scrzxmbxqs6t6g41hs0;264805;https://ark.frantiq.fr/ark:/26678/pcrtbS6vQWdRL8##https://ark.frantiq.fr/ark:/26678/pcrtJfkJ8NBDmw##https://ark.frantiq.fr/ark:/26678/pcrtaZaXJ8EF35;18257##36462##37050;https://www.wikidata.org/wiki/Q9430##http://vocab.getty.edu/aat/300008687;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-23;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtiYKzs1SSH4;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36482&idt=TH_1;36482;26678/pcrtiYKzs1SSH4;Torrente;torrent;سَيل;torrente;torrent;;;torrente;;;;rapids##rapid stream;;;;;;;;;;;;;;;;;;;;;;;Cours d'eau élémentaire de montagne au débit irrégulier. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtWJqx3qlw07;14143;;;https://catalogue.bnf.fr/ark:/12148/cb123035916##https://www.wikidata.org/wiki/Q1437299;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-23;2023-08-02
